10:37:08 | Cadastro Worksite | Inicando o Robo 1º Tentativa
10:44:29 | Cadastro Worksite | Digitando CEP: 83010-290
10:44:33 | Cadastro Worksite | Clicando Ativo: Sim
10:44:34 | Cadastro Worksite | Clicando endereco principal: Sim
10:44:36 | Cadastro Worksite | Selecionando Tipo Endereco: COMERCIAL
10:44:37 | Cadastro Worksite | Digitando numero: 2751
10:44:38 | Cadastro Worksite | Clicando: Salvar
10:44:40 | Cadastro Worksite | Analisando sucesso no cadastro de dados do endereco
10:44:40 | Cadastro Worksite | Sucesso no cadastro de dados do endereco

10:44:40 | Cadastro Worksite | Finalizado Processamento Pessoas
10:44:40 | Cadastro Worksite | Processamento Parceiro Negocios
10:44:40 | Cadastro Worksite | Clicando: Barra Navegacao
10:44:43 | Cadastro Worksite | Clicando: Operacoes
10:44:44 | Cadastro Worksite | Clicando: Parceiro Negocios
10:44:46 | Cadastro Worksite | Consultando Parceiro Negocios
10:44:46 | Cadastro Worksite | Digitando descricao completa: AMERICAN GLASS PRODUCTS DO BRASIL LTDA
10:44:47 | Cadastro Worksite | Clicando: Buscar
10:44:48 | Cadastro Worksite | Analisando necessidade de cadastro de parceiro negocios
10:45:18 | Cadastro Worksite | Parceiro negocios ja cadastrado
10:45:18 | Cadastro Worksite | Clicando em Descricao Resumida: AMERICAN GLASS PRODUCTS DO BRASIL LTDA
10:45:18 | Cadastro Worksite | Ofertas ja estao cadastradas
10:45:18 | Cadastro Worksite | Analisando sucesso no Cadastro Parceiro Negocios
10:45:18 | Cadastro Worksite | Extraindo codigo Triade
10:45:18 | Cadastro Worksite | Sucesso Processamento Parceiro Negocios

10:45:18 | Cadastro Worksite | Finalizado Parceiro Negocios
10:45:20 | Cadastro Worksite | Processamento Parceiro Oferta Corretor
10:45:20 | Cadastro Worksite | Clicando: Barra de navegacao
10:45:21 | Cadastro Worksite | Clicando: Operacoes
10:45:21 | Cadastro Worksite | Clicando: Barra de navegacao
10:45:22 | Cadastro Worksite | Clicando: Operacoes
10:45:23 | Cadastro Worksite | Clicando: Parceiro Oferta Corretor
10:45:24 | Cadastro Worksite | Analisando Produtos e Ofertas na Tabela De Para
10:45:24 | Cadastro Worksite | Finalizado analise Produtos e Ofertas na Tabela De Para
10:45:24 | Cadastro Worksite | Selecinando: Novo
10:45:34 | Cadastro Worksite | Digitando Codigo Susep: S6232J
10:45:36 | Cadastro Worksite | Analisando cadastro de corretor
10:45:36 | Cadastro Worksite | Clicando: Pesquesa Parceiro
10:45:37 | Cadastro Worksite | Digitano Nome: AMERICAN GLASS PRODUCTS DO BRASIL LTDA
10:45:37 | Cadastro Worksite | Clicando: Buscar
10:45:38 | Cadastro Worksite | Selecionando parceiro
10:45:39 | Cadastro Worksite | Clicando: Fechar
10:45:41 | Cadastro Worksite | Selecionando Oferta: Porto Residência Habitual
10:45:44 | Cadastro Worksite | Digitando data início vigência: 20/10/2020
10:45:45 | Cadastro Worksite | Digitando data fim vigência: 20/10/2099
10:45:46 | Cadastro Worksite | Selecionando Código Desconto Agravo: DESCONTO WORKSITE
10:45:47 | Cadastro Worksite | Selecionando % Desconto Agravo: 15
10:45:47 | Cadastro Worksite | Digitando Comentários: Porto Residência Habitual
10:45:48 | Cadastro Worksite | Clicando: Salvar
10:45:53 | Cadastro Worksite | Analisando sucesso no Cadastro Pessoas
10:46:23 | Cadastro Worksite | Sucesso no Cadastro de Pessoas

10:46:23 | Cadastro Worksite | Selecinando: Novo
10:46:25 | Cadastro Worksite | Digitando Codigo Susep: S6232J
10:46:26 | Cadastro Worksite | Analisando cadastro de corretor
10:46:26 | Cadastro Worksite | Clicando: Pesquesa Parceiro
10:46:27 | Cadastro Worksite | Digitano Nome: AMERICAN GLASS PRODUCTS DO BRASIL LTDA
10:46:28 | Cadastro Worksite | Clicando: Buscar
10:46:28 | Cadastro Worksite | Selecionando parceiro
10:46:29 | Cadastro Worksite | Clicando: Fechar
10:46:32 | Cadastro Worksite | Selecionando Oferta: Porto Residência Veraneio
10:46:35 | Cadastro Worksite | Digitando data início vigência: 20/10/2020
10:46:36 | Cadastro Worksite | Digitando data fim vigência: 20/10/2099
10:46:37 | Cadastro Worksite | Selecionando Código Desconto Agravo: DESCONTO WORKSITE
10:46:38 | Cadastro Worksite | Selecionando % Desconto Agravo: 15
10:46:38 | Cadastro Worksite | Digitando Comentários: Porto Residência Veraneio
10:46:39 | Cadastro Worksite | Clicando: Salvar
10:46:44 | Cadastro Worksite | Analisando sucesso no Cadastro Pessoas
10:47:14 | Cadastro Worksite | Sucesso no Cadastro de Pessoas

10:47:15 | Cadastro Worksite | Selecinando: Novo
10:47:17 | Cadastro Worksite | Digitando Codigo Susep: S6232J
10:47:18 | Cadastro Worksite | Analisando cadastro de corretor
10:47:18 | Cadastro Worksite | Clicando: Pesquesa Parceiro
10:47:19 | Cadastro Worksite | Digitano Nome: AMERICAN GLASS PRODUCTS DO BRASIL LTDA
10:47:20 | Cadastro Worksite | Clicando: Buscar
10:47:21 | Cadastro Worksite | Selecionando parceiro
10:47:22 | Cadastro Worksite | Clicando: Fechar
10:47:25 | Cadastro Worksite | Selecionando Oferta: Porto Residência Premium
10:47:28 | Cadastro Worksite | Digitando data início vigência: 20/10/2020
10:47:29 | Cadastro Worksite | Digitando data fim vigência: 20/10/2099
10:47:30 | Cadastro Worksite | Selecionando Código Desconto Agravo: DESCONTO WORKSITE
10:47:31 | Cadastro Worksite | Selecionando % Desconto Agravo: 15
10:47:31 | Cadastro Worksite | Digitando Comentários: Porto Residência Premium
10:47:32 | Cadastro Worksite | Clicando: Salvar
10:47:38 | Cadastro Worksite | Analisando sucesso no Cadastro Pessoas
10:48:08 | Cadastro Worksite | Sucesso no Cadastro de Pessoas

10:48:08 | Cadastro Worksite | Selecinando: Novo
10:48:11 | Cadastro Worksite | Digitando Codigo Susep: S6232J
10:48:13 | Cadastro Worksite | Analisando cadastro de corretor
10:48:13 | Cadastro Worksite | Clicando: Pesquesa Parceiro
10:48:14 | Cadastro Worksite | Digitano Nome: AMERICAN GLASS PRODUCTS DO BRASIL LTDA
10:48:14 | Cadastro Worksite | Clicando: Buscar
10:48:15 | Cadastro Worksite | Selecionando parceiro
10:48:16 | Cadastro Worksite | Clicando: Fechar
10:48:18 | Cadastro Worksite | Selecionando Oferta: Equipamentos Portáteis
10:48:21 | Cadastro Worksite | Digitando data início vigência: 20/10/2020
10:48:22 | Cadastro Worksite | Digitando data fim vigência: 20/10/2099
10:48:23 | Cadastro Worksite | Selecionando Código Desconto Agravo: DESCONTO WORKSITE
10:48:24 | Cadastro Worksite | Selecionando % Desconto Agravo: 10
10:48:25 | Cadastro Worksite | Digitando Comentários: Equipamentos Portáteis
10:48:26 | Cadastro Worksite | Clicando: Salvar
10:48:34 | Cadastro Worksite | Analisando sucesso no Cadastro Pessoas
10:49:04 | Cadastro Worksite | Sucesso no Cadastro de Pessoas

10:49:04 | Cadastro Worksite | Selecinando: Novo
10:49:06 | Cadastro Worksite | Digitando Codigo Susep: S6232J
10:49:07 | Cadastro Worksite | Analisando cadastro de corretor
10:49:07 | Cadastro Worksite | Clicando: Pesquesa Parceiro
10:49:08 | Cadastro Worksite | Digitano Nome: AMERICAN GLASS PRODUCTS DO BRASIL LTDA
10:49:09 | Cadastro Worksite | Clicando: Buscar
10:49:10 | Cadastro Worksite | Selecionando parceiro
10:49:11 | Cadastro Worksite | Clicando: Fechar
10:49:12 | Cadastro Worksite | Selecionando Oferta: Riscos Diversos Bike
10:49:17 | Cadastro Worksite | Digitando data início vigência: 20/10/2020
10:49:17 | Cadastro Worksite | Digitando data fim vigência: 20/10/2099
10:49:18 | Cadastro Worksite | Selecionando Código Desconto Agravo: DESCONTO WORKSITE
10:49:19 | Cadastro Worksite | Selecionando % Desconto Agravo: 10
10:49:19 | Cadastro Worksite | Digitando Comentários: Riscos Diversos Bike
10:49:20 | Cadastro Worksite | Clicando: Salvar
10:49:25 | Cadastro Worksite | Analisando sucesso no Cadastro Pessoas
10:49:55 | Cadastro Worksite | Sucesso no Cadastro de Pessoas

10:49:55 | Cadastro Worksite | Finalizado Parceiro Oferta Corretor
10:49:58 | Cadastro Worksite | Digitando CNPJ: 19.570.803/0001-00
10:49:59 | Cadastro Worksite | Efetuando Processamento Pessoas
10:49:59 | Cadastro Worksite | Clicando: Barra de navegacao
10:49:59 | Cadastro Worksite | Clicando: Pessoas
10:50:00 | Cadastro Worksite | Pesquisando Cadastro de Pessoa
10:50:00 | Cadastro Worksite | Selecinando: Pessoa Juridica
10:50:01 | Cadastro Worksite | Digitando CNPJ: 19.570.803/0001-00
10:50:01 | Cadastro Worksite | Ciclando: Buscar
10:50:07 | Cadastro Worksite | Analisando necessidade de cadastro de pessoas
10:50:37 | Cadastro Worksite | Pessoa esta cadastrada
10:50:37 | Cadastro Worksite | Inciando atualizacao de cadastro de pessoas
10:50:37 | Cadastro Worksite | Clicando no CNPJ: 19.570.803/0001-00
10:50:37 | Cadastro Worksite | Digitando Nome Fantasia: MICROCITY COMPUTADORES E SISTEMAS LTDA
10:50:38 | Cadastro Worksite | Digitando Razao Social:  MICROCITY COMPUTADORES E SISTEMAS LTDA
10:50:39 | Cadastro Worksite | Selecionado Ativo: Sim
10:50:40 | Cadastro Worksite | Selecionado Faixa Patrimonio Liquido: Não Desejo Informar
10:50:40 | Cadastro Worksite | Digitando Data Registro Abertura: 20/10/2020
10:50:41 | Cadastro Worksite | Selecionando Congenere: Não
10:50:42 | Cadastro Worksite | Selecionando Transportador: Não
10:50:42 | Cadastro Worksite | Selecionando Embarcador: Não
10:50:43 | Cadastro Worksite | Selecionando Orgao Subvencao: Não
10:50:44 | Cadastro Worksite | Clicando: Salvar
10:50:44 | Cadastro Worksite | Analisando sucesso no cadastro pessoas
10:50:45 | Cadastro Worksite | Sucesso no cadastro de pessoas
10:50:45 | Cadastro Worksite | Inciando novo cadastro dos dados do endereco
10:50:45 | Cadastro Worksite | Digitando CEP: 34006-042
10:50:49 | Cadastro Worksite | Clicando Ativo: Sim
10:50:50 | Cadastro Worksite | Clicando endereco principal: Sim
10:50:51 | Cadastro Worksite | Selecionando Tipo Endereco: COMERCIAL
10:50:53 | Cadastro Worksite | Digitando numero: 650
10:50:54 | Cadastro Worksite | Clicando: Salvar
10:50:55 | Cadastro Worksite | Analisando sucesso no cadastro de dados do endereco
10:50:55 | Cadastro Worksite | Sucesso no cadastro de dados do endereco

10:50:55 | Cadastro Worksite | Finalizado Processamento Pessoas
10:50:56 | Cadastro Worksite | Processamento Parceiro Negocios
10:50:56 | Cadastro Worksite | Clicando: Barra Navegacao
10:50:57 | Cadastro Worksite | Clicando: Operacoes
10:50:58 | Cadastro Worksite | Clicando: Parceiro Negocios
10:50:59 | Cadastro Worksite | Consultando Parceiro Negocios
10:50:59 | Cadastro Worksite | Digitando descricao completa: MICROCITY COMPUTADORES E SISTEMAS LTDA
10:51:00 | Cadastro Worksite | Clicando: Buscar
10:51:01 | Cadastro Worksite | Analisando necessidade de cadastro de parceiro negocios
10:51:31 | Cadastro Worksite | Parceiro negocios ja cadastrado
10:51:31 | Cadastro Worksite | Clicando em Descricao Resumida: MICROCITY COMPUTADORES E SISTEMAS LTDA
10:51:31 | Cadastro Worksite | Ofertas ja estao cadastradas
10:51:31 | Cadastro Worksite | Analisando sucesso no Cadastro Parceiro Negocios
10:51:31 | Cadastro Worksite | Extraindo codigo Triade
10:51:31 | Cadastro Worksite | Sucesso Processamento Parceiro Negocios

10:51:31 | Cadastro Worksite | Finalizado Parceiro Negocios
10:51:33 | Cadastro Worksite | Processamento Parceiro Oferta Corretor
10:51:33 | Cadastro Worksite | Clicando: Barra de navegacao
10:51:33 | Cadastro Worksite | Clicando: Operacoes
10:51:34 | Cadastro Worksite | Clicando: Barra de navegacao
10:51:35 | Cadastro Worksite | Clicando: Operacoes
10:51:36 | Cadastro Worksite | Clicando: Parceiro Oferta Corretor
10:51:41 | Cadastro Worksite | Analisando Produtos e Ofertas na Tabela De Para
10:51:41 | Cadastro Worksite | Finalizado analise Produtos e Ofertas na Tabela De Para
10:51:41 | Cadastro Worksite | Selecinando: Novo
10:51:44 | Cadastro Worksite | Digitando Codigo Susep: 3UN79J
10:51:47 | Cadastro Worksite | Analisando cadastro de corretor
10:51:47 | Cadastro Worksite | Corretor nao cadastrado
10:51:47 | Cadastro Worksite | Erro: Corretor nao cadastrado
10:51:47 | Cadastro Worksite | Falha Processamento Parceiro Oferta Corretor
10:51:47 | Cadastro Worksite | Erro: Corretor nao cadastrado
10:51:47 | Cadastro Worksite | Falha processamento: 19.570.803/0001-00

10:51:47 | Cadastro Worksite | Enviando email erro
10:51:47 | Cadastro Worksite | Capturando Tela de Erro
10:51:47 | Cadastro Worksite | Captura de tela criado: CapturaTela_20102020_105147.png
10:51:52 | Cadastro Worksite | Email erro enviado
10:51:54 | Cadastro Worksite | Digitando CNPJ: 11.721.921/0001-60
10:51:55 | Cadastro Worksite | Efetuando Processamento Pessoas
10:51:55 | Cadastro Worksite | Clicando: Barra de navegacao
10:51:56 | Cadastro Worksite | Clicando: Pessoas
10:51:56 | Cadastro Worksite | Pesquisando Cadastro de Pessoa
10:51:57 | Cadastro Worksite | Selecinando: Pessoa Juridica
10:51:57 | Cadastro Worksite | Digitando CNPJ: 11.721.921/0001-60
10:51:58 | Cadastro Worksite | Ciclando: Buscar
10:52:03 | Cadastro Worksite | Analisando necessidade de cadastro de pessoas
10:52:33 | Cadastro Worksite | Pessoa esta cadastrada
10:52:33 | Cadastro Worksite | Inciando atualizacao de cadastro de pessoas
10:52:33 | Cadastro Worksite | Clicando no CNPJ: 11.721.921/0001-60
10:52:34 | Cadastro Worksite | Digitando Nome Fantasia: ALPER CONSULTORIA E CORRETORA DE SEGUROS SA
10:52:35 | Cadastro Worksite | Digitando Razao Social:  ALPER CONSULTORIA E CORRETORA DE SEGUROS SA
10:52:36 | Cadastro Worksite | Selecionado Ativo: Sim
10:52:36 | Cadastro Worksite | Selecionado Faixa Patrimonio Liquido: Não Desejo Informar
10:52:37 | Cadastro Worksite | Digitando Data Registro Abertura: 20/10/2020
10:52:38 | Cadastro Worksite | Selecionando Congenere: Não
10:52:38 | Cadastro Worksite | Selecionando Transportador: Não
10:52:39 | Cadastro Worksite | Selecionando Embarcador: Não
10:52:40 | Cadastro Worksite | Selecionando Orgao Subvencao: Não
10:52:40 | Cadastro Worksite | Clicando: Salvar
10:52:41 | Cadastro Worksite | Analisando sucesso no cadastro pessoas
10:52:41 | Cadastro Worksite | Sucesso no cadastro de pessoas
10:52:41 | Cadastro Worksite | Inciando novo cadastro dos dados do endereco
10:52:41 | Cadastro Worksite | Digitando CEP: 05425-020
10:52:45 | Cadastro Worksite | Clicando Ativo: Sim
10:52:46 | Cadastro Worksite | Clicando endereco principal: Sim
10:52:48 | Cadastro Worksite | Selecionando Tipo Endereco: COMERCIAL
10:52:49 | Cadastro Worksite | Digitando numero: 215
10:52:50 | Cadastro Worksite | Clicando: Salvar
10:52:52 | Cadastro Worksite | Analisando sucesso no cadastro de dados do endereco
10:52:52 | Cadastro Worksite | Sucesso no cadastro de dados do endereco

10:52:52 | Cadastro Worksite | Finalizado Processamento Pessoas
10:52:52 | Cadastro Worksite | Processamento Parceiro Negocios
10:52:52 | Cadastro Worksite | Clicando: Barra Navegacao
10:52:54 | Cadastro Worksite | Clicando: Operacoes
10:52:54 | Cadastro Worksite | Clicando: Parceiro Negocios
10:52:55 | Cadastro Worksite | Consultando Parceiro Negocios
10:52:55 | Cadastro Worksite | Digitando descricao completa: ALPER CONSULTORIA E CORRETORA DE SEGUROS SA
10:52:56 | Cadastro Worksite | Clicando: Buscar
10:52:57 | Cadastro Worksite | Analisando necessidade de cadastro de parceiro negocios
10:53:27 | Cadastro Worksite | Parceiro negocios ja cadastrado
10:53:27 | Cadastro Worksite | Clicando em Descricao Resumida: ALPER CONSULTORIA E CORRETORA DE SEGUROS SA
10:53:27 | Cadastro Worksite | Ofertas ja estao cadastradas
10:53:27 | Cadastro Worksite | Analisando sucesso no Cadastro Parceiro Negocios
10:53:28 | Cadastro Worksite | Extraindo codigo Triade
10:53:28 | Cadastro Worksite | Sucesso Processamento Parceiro Negocios

10:53:28 | Cadastro Worksite | Finalizado Parceiro Negocios
10:53:30 | Cadastro Worksite | Processamento Parceiro Oferta Corretor
10:53:30 | Cadastro Worksite | Clicando: Barra de navegacao
10:53:30 | Cadastro Worksite | Clicando: Operacoes
10:53:31 | Cadastro Worksite | Clicando: Barra de navegacao
10:53:32 | Cadastro Worksite | Clicando: Operacoes
10:53:33 | Cadastro Worksite | Clicando: Parceiro Oferta Corretor
10:53:39 | Cadastro Worksite | Analisando Produtos e Ofertas na Tabela De Para
10:53:39 | Cadastro Worksite | Finalizado analise Produtos e Ofertas na Tabela De Para
10:53:39 | Cadastro Worksite | Selecinando: Novo
10:53:42 | Cadastro Worksite | Digitando Codigo Susep: BI001J
10:53:45 | Cadastro Worksite | Analisando cadastro de corretor
10:53:45 | Cadastro Worksite | Clicando: Pesquesa Parceiro
10:53:46 | Cadastro Worksite | Digitano Nome: ALPER CONSULTORIA E CORRETORA DE SEGUROS SA
10:53:46 | Cadastro Worksite | Clicando: Buscar
10:53:47 | Cadastro Worksite | Selecionando parceiro
10:53:48 | Cadastro Worksite | Clicando: Fechar
10:53:50 | Cadastro Worksite | Selecionando Oferta: Porto Residência Habitual
10:53:55 | Cadastro Worksite | Digitando data início vigência: 20/10/2020
10:53:56 | Cadastro Worksite | Digitando data fim vigência: 20/10/2099
10:53:56 | Cadastro Worksite | Selecionando Código Desconto Agravo: DESCONTO WORKSITE
10:53:57 | Cadastro Worksite | Selecionando % Desconto Agravo: 15
10:53:58 | Cadastro Worksite | Digitando Comentários: Porto Residência Habitual
10:53:59 | Cadastro Worksite | Clicando: Salvar
10:54:00 | Cadastro Worksite | Analisando sucesso no Cadastro Pessoas
10:54:00 | Cadastro Worksite | Ja existe cadastros para as ofertas

10:54:00 | Cadastro Worksite | Erro: Ja existe cadastro para as ofertas
10:54:00 | Cadastro Worksite | Falha Processamento Parceiro Oferta Corretor
10:54:00 | Cadastro Worksite | Erro: Ja existe cadastro para as ofertas
10:54:00 | Cadastro Worksite | Falha processamento: 11.721.921/0001-60

10:54:01 | Cadastro Worksite | Enviando email erro
10:54:01 | Cadastro Worksite | Capturando Tela de Erro
10:54:01 | Cadastro Worksite | Captura de tela criado: CapturaTela_20102020_105401.png
10:54:06 | Cadastro Worksite | Email erro enviado
10:54:08 | Cadastro Worksite | Digitando CNPJ: 03.334.170/0001-09
10:54:09 | Cadastro Worksite | Efetuando Processamento Pessoas
10:54:09 | Cadastro Worksite | Clicando: Barra de navegacao
10:54:10 | Cadastro Worksite | Clicando: Pessoas
10:54:10 | Cadastro Worksite | Pesquisando Cadastro de Pessoa
10:54:10 | Cadastro Worksite | Selecinando: Pessoa Juridica
10:54:11 | Cadastro Worksite | Digitando CNPJ: 03.334.170/0001-09
10:54:12 | Cadastro Worksite | Ciclando: Buscar
10:54:17 | Cadastro Worksite | Analisando necessidade de cadastro de pessoas
10:54:47 | Cadastro Worksite | Pessoa esta cadastrada
10:54:47 | Cadastro Worksite | Inciando atualizacao de cadastro de pessoas
10:54:47 | Cadastro Worksite | Clicando no CNPJ: 03.334.170/0001-09
10:54:48 | Cadastro Worksite | Digitando Nome Fantasia: JTI PROCESSADORA DE TABACO DO BRASIL LTDA
10:54:49 | Cadastro Worksite | Digitando Razao Social:  JTI PROCESSADORA DE TABACO DO BRASIL LTDA
10:54:49 | Cadastro Worksite | Selecionado Ativo: Sim
10:54:50 | Cadastro Worksite | Selecionado Faixa Patrimonio Liquido: Não Desejo Informar
10:54:50 | Cadastro Worksite | Digitando Data Registro Abertura: 20/10/2020
10:54:51 | Cadastro Worksite | Selecionando Congenere: Não
10:54:52 | Cadastro Worksite | Selecionando Transportador: Não
10:54:52 | Cadastro Worksite | Selecionando Embarcador: Não
10:54:53 | Cadastro Worksite | Selecionando Orgao Subvencao: Não
10:54:54 | Cadastro Worksite | Clicando: Salvar
10:54:54 | Cadastro Worksite | Analisando sucesso no cadastro pessoas
10:54:56 | Cadastro Worksite | Sucesso no cadastro de pessoas
10:54:56 | Cadastro Worksite | Inciando novo cadastro dos dados do endereco
10:54:56 | Cadastro Worksite | Digitando CEP: 96835-666
10:55:00 | Cadastro Worksite | Clicando Ativo: Sim
10:55:01 | Cadastro Worksite | Clicando endereco principal: Sim
10:55:02 | Cadastro Worksite | Selecionando Tipo Endereco: COMERCIAL
10:55:04 | Cadastro Worksite | Digitando numero: 1285
10:55:05 | Cadastro Worksite | Clicando: Salvar
10:55:06 | Cadastro Worksite | Analisando sucesso no cadastro de dados do endereco
10:55:06 | Cadastro Worksite | Sucesso no cadastro de dados do endereco

10:55:06 | Cadastro Worksite | Finalizado Processamento Pessoas
10:55:07 | Cadastro Worksite | Processamento Parceiro Negocios
10:55:07 | Cadastro Worksite | Clicando: Barra Navegacao
10:55:09 | Cadastro Worksite | Clicando: Operacoes
10:55:09 | Cadastro Worksite | Clicando: Parceiro Negocios
10:55:10 | Cadastro Worksite | Consultando Parceiro Negocios
10:55:10 | Cadastro Worksite | Digitando descricao completa: JTI PROCESSADORA DE TABACO DO BRASIL LTDA
10:55:11 | Cadastro Worksite | Clicando: Buscar
10:55:12 | Cadastro Worksite | Analisando necessidade de cadastro de parceiro negocios
